word,pos,mode,category
ridicule,VERB,communication,conflict
ridicule,VERB,communication,evaluation
stigmatize,VERB,communication,conflict
stigmatize,VERB,communication,evaluation
laud,VERB,communication,conflict
laud,VERB,communication,evaluation
chide,VERB,communication,conflict
chide,VERB,communication,evaluation
admonish,VERB,communication,conflict
calumniate,VERB,communication,conflict
calumniate,VERB,communication,evaluation
castigate,VERB,communication,conflict
castigate,VERB,communication,evaluation
chastise,VERB,communication,conflict
chastise,VERB,communication,evaluation
decry,VERB,communication,conflict
decry,VERB,communication,evaluation
denigrate,VERB,communication,conflict
denigrate,VERB,communication,evaluation
deprecate,VERB,communication,conflict
deprecate,VERB,communication,evaluation
disparage,VERB,communication,conflict
disparage,VERB,communication,evaluation
execrate,VERB,communication,conflict
execrate,VERB,communication,evaluation
extol,VERB,communication,conflict
extol,VERB,communication,evaluation
felicitate,VERB,communication,conflict
lampoon,VERB,communication,conflict
malign,VERB,communication,conflict
malign,VERB,communication,evaluation
reprimand,VERB,communication,conflict
reprimand,VERB,communication,evaluation
reproach,VERB,communication,conflict
reproach,VERB,communication,evaluation
reprove,VERB,communication,conflict
reprove,VERB,communication,evaluation
repudiate,VERB,communication,conflict
repudiate,VERB,communication,evaluation
upbraid,VERB,communication,conflict
upbraid,VERB,communication,evaluation
condescend,VERB,communication,conflict
flatter,VERB,communication,conflict
mock,VERB,communication,conflict
tease,VERB,communication,conflict
bitch,VERB,communication,conflict
bless,VERB,communication,conflict
bless,VERB,communication,evaluation
acclaim,VERB,communication,conflict
acclaim,VERB,communication,evaluation
applaud,VERB,communication,conflict
applaud,VERB,communication,evaluation
deplore,VERB,communication,conflict
deplore,VERB,communication,evaluation
glorify,VERB,communication,conflict
glorify,VERB,communication,evaluation
pardon,VERB,communication,conflict
revile,VERB,communication,conflict
revile,VERB,communication,evaluation
vilify,VERB,communication,conflict
vilify,VERB,communication,evaluation
abandon,VERB,evaluated_role,conflict
abduct,VERB,evaluated_role,conflict
adopt,VERB,evaluated_role,conflict
arrest,VERB,evaluated_role,conflict
assassinate,VERB,evaluated_role,conflict
bamboozle,VERB,evaluated_role,conflict
banish,VERB,evaluated_role,conflict
bankrupt,VERB,evaluated_role,conflict
betray,VERB,evaluated_role,conflict
boycott,VERB,evaluated_role,conflict
brainwash,VERB,evaluated_role,conflict
bribe,VERB,evaluated_role,conflict
brutalize,VERB,evaluated_role,conflict
bully,VERB,evaluated_role,conflict
censor,VERB,evaluated_role,conflict
challenge,VERB,evaluated_role,conflict
champion,VERB,evaluated_role,conflict
cheat,VERB,evaluated_role,conflict
coerce,VERB,evaluated_role,conflict
collude,VERB,evaluated_role,conflict
compete,VERB,evaluated_role,conflict
conciliate,VERB,evaluated_role,conflict
confront,VERB,evaluated_role,conflict
control,VERB,evaluated_role,conflict
corner,VERB,evaluated_role,conflict
criticise,VERB,evaluated_role,conflict
criticize,VERB,evaluated_role,conflict
dictate,VERB,evaluated_role,conflict
dominate,VERB,evaluated_role,conflict
employ,VERB,evaluated_role,conflict
hassle,VERB,evaluated_role,conflict
threaten,VERB,evaluated_role,conflict
trap,VERB,evaluated_role,conflict
aggress,VERB,evaluated_role,conflict
bargain,VERB,evaluated_role,conflict
cheerlead,VERB,evaluated_role,conflict
conspire,VERB,evaluated_role,conflict
negotiate,VERB,evaluated_role,conflict
win,VERB,evaluated_role,conflict
encourage,VERB,communication,suasive
encouragement,NOUN,communication,suasive
caution,VERB,communication,suasive
caution,NOUN,communication,suasive
suggest,VERB,communication,suasive
suggest,NOUN,communication,suasive
hint,VERB,communication,suasive
hint,NOUN,communication,suasive
propose,VERB,communication,suasive
proposal,NOUN,communication,suasive
recommend,VERB,communication,suasive
recommendation,NOUN,communication,suasive
advise,VERB,communication,suasive
advice,NOUN,communication,suasive
offer,VERB,communication,suasive
offer,NOUN,communication,suasive
invite,VERB,communication,illocutionary
invitation,NOUN,communication,illocutionary
convince,VERB,communication,illocutionary
persuade,VERB,communication,suasive
warn,VERB,communication,illocutionary
warning,VERB,communication,illocutionary
demand,VERB,communication,suasive
demand,NOUN,communication,suasive
urge,VERB,communication,suasive
urge,NOUN,communication,suasive
command,VERB,communication,suasive
command,NOUN,communication,suasive
order,VERB,communication,suasive
order,NOUN,communication,suasive
ask,VERB,communication,suasive
ask,NOUN,communication,suasive
answer,VERB,communication,illocutionary
address,VERB,communication,illocutionary
request,VERB,communication,suasive
request,NOUN,communication,suasive
refuse,VERB,communication,suasive
refusal,NOUN,communication,suasive
beseech,VERB,communication,suasive
petition,VERB,communication,suasive
petition,NOUN,communication,suasive
beg,VERB,communication,suasive
appeal,VERB,communication,suasive
appeal,NOUN,communication,suasive
pray,VERB,communication,suasive
prayer,NOUN,communication,suasive
charge,VERB,communication,illocutionary
charge,NOUN,communication,illocutionary
confide,VERB,communication,illocutionary
protest,VERB,communication,illocutionary
protest,NOUN,communication,illocutionary
decline,VERB,communication,illocutionary
confess,VERB,communication,illocutionary
confession,NOUN,communication,illocutionary
thank,VERB,communication,illocutionary
thanks,NOUN,communication,illocutionary
assure,VERB,communication,illocutionary
assurance,NOUN,communication,illocutionary
ensure,VERB,communication,illocutionary
guarantee,VERB,communication,illocutionary
guarantee,NOUN,communication,illocutionary
promise,VERB,communication,suasive
promise,NOUN,communication,suasive
commit,VERB,communication,illocutionary
swear,VERB,communication,illocutionary
oath,NOUN,communication,illocutionary
adoration,NOUN,emotion,happiness
adoring,ADJ,emotion,happiness
adoringly,ADV,emotion,happiness
affection,NOUN,emotion,happiness
affectionate,ADJ,emotion,happiness
affectionately,ADV,emotion,happiness
amorous,ADJ,emotion,happiness
amorously,ADV,emotion,happiness
amorousness,NOUBN,emotion,happiness
animation,NOUN,emotion,happiness
animated,ADJ,emotion,happiness
animatedly,ADV,emotion,happiness
appreciative,ADJ,emotion,happiness
appreciatively,ADV,emotion,happiness
appreciativeness,NOUN,emotion,happiness
appreciation,NOUN,emotion,happiness
appreciatory,ADJ,emotion,happiness
ardent,ADJ,emotion,happiness
ardently,ADV,emotion,happiness
ardency,NOUN,emotion,happiness
avid,ADJ,emotion,happiness
avidly,ADV,emotion,happiness
avidity,NOUN,emotion,happiness
beaming,ADJ,emotion,happiness
beatific,ADJ,emotion,happiness
beatifically,ADV,emotion,happiness
blessed,ADJ,emotion,happiness
blessedly,ADV,emotion,happiness
blessedness,NOUN,emotion,happiness
bliss,NOUN,emotion,happiness
blissful,ADJ,emotion,happiness
blissfully,ADV,emotion,happiness
blissfulness,NOUN,emotion,happiness
blithe,ADJ,emotion,happiness
blithely,ADV,emotion,happiness
blitheness,NOUN,emotion,happiness
bouncy,ADJ,emotion,happiness
bouncily,ADJ,emotion,happiness
bounciness,NOUN,emotion,happiness
buoyant,ADJ,emotion,happiness
buoyantly,ADV,emotion,happiness
buoyancy,NOUN,emotion,happiness
cheer,NOUN,emotion,happiness
cheery,ADJ,emotion,happiness
cheerily,ADV,emotion,happiness
cheeriness,NOUN,emotion,happiness
chipper,ADJ,emotion,happiness
chipperness,NOUN,emotion,happiness
chirpy,ADJ,emotion,happiness
chirpily,ADV,emotion,happiness
chirpiness,NOUN,emotion,happiness
comfort,NOUN,emotion,happiness
comfortable,ADJ,emotion,happiness
comfortably,ADV,emotion,happiness
content,ADJ,emotion,happiness
contented,ADJ,emotion,happiness
contentedly,ADV,emotion,happiness
contentedness,NOUN,emotion,happiness
delirious,ADJ,emotion,happiness
deliriously,ADV,emotion,happiness
deliriousness,NOUN,emotion,happiness
doting,ADJ,emotion,happiness
dotingly,ADV,emotion,happiness
eager,ADJ,emotion,happiness
eagerly,ADV,emotion,happiness
eagerness,NOUN,emotion,happiness
earnest,ADJ,emotion,happiness
earnestly,ADV,emotion,happiness
earnestness,NOUN,emotion,happiness
ecstasy,NOUN,emotion,happiness
ecstatic,ADJ,emotion,happiness
ecstatically,ADV,emotion,happiness
elation,NOUN,emotion,happiness
elated,ADJ,emotion,happiness
elatedly,ADV,emotion,happiness
enthused,ADJ,emotion,happiness
enthusedly,ADV,emotion,happiness
enthusiasm,NOUN,emotion,happiness
enthusiastic,ADJ,emotion,happiness
enthusiastically,ADV,emotion,happiness
euphoria,NOUN,emotion,happiness
euphoric,ADJ,emotion,happiness
euphorically,ADV,emotion,happiness
exhilaration,NOUN,emotion,happiness
exhilarated,ADJ,emotion,happiness
exhilaratedly,ADV,emotion,happiness
exuberance,NOUN,emotion,happiness
exuberant,ADJ,emotion,happiness
exuberantly,ADV,emotion,happiness
exultancy,NOUN,emotion,happiness
exultant,ADJ,emotion,happiness
exultantly,ADV,emotion,happiness
fine,ADJ,emotion,happiness
fond,ADJ,emotion,happiness
fondly,ADV,emotion,happiness
fondness,NOUN,emotion,happiness
frisky,ADJ,emotion,happiness
friskily,ADV,emotion,happiness
friskiness,NOUN,emotion,happiness
gaga,ADJ,emotion,happiness
genial,ADJ,emotion,happiness
genially,ADV,emotion,happiness
geniality,NOUN,emotion,happiness
giddy,ADJ,emotion,happiness
giddily,ADV,emotion,happiness
giddiness,NOUN,emotion,happiness
glad,ADJ,emotion,happiness
gladly,ADV,emotion,happiness
gladness,NOUN,emotion,happiness
glee,NOUN,emotion,happiness
gleeful,ADJ,emotion,happiness
gleefully,ADV,emotion,happiness
gleefulness,NOUN,emotion,happiness
gratitude,NOUN,emotion,happiness
grateful,ADJ,emotion,happiness
gratefully,ADV,emotion,happiness
gratefulness,NOUN,emotion,happiness
happy,ADJ,emotion,happiness
happily,ADV,emotion,happiness
happiness,NOUN,emotion,happiness
hope,NOUN,emotion,happiness
hopeful,ADJ,emotion,happiness
hopefully,ADV,emotion,happiness
hopefulness,NOUN,emotion,happiness
infatuation,NOUN,emotion,happiness
infatuated,ADJ,emotion,happiness
infatuatedly,ADV,emotion,happiness
jolly,ADJ,emotion,happiness
jolliness,NOUN,emotion,happiness
jovial,ADJ,emotion,happiness
joviality,NOUN,emotion,happiness
jovially,ADV,emotion,happiness
joy,NOUN,emotion,happiness
joyful,ADJ,emotion,happiness
joyfully,ADV,emotion,happiness
joyfulness,NOUN,emotion,happiness
joyous,ADJ,emotion,happiness
joyously,ADV,emotion,happiness
joyousness,NOUN,emotion,happiness
keen,ADJ,emotion,happiness
keenly,ADV,emotion,happiness
keenness,NOUN,emotion,happiness
merry,ADJ,emotion,happiness
merrily,ADV,emotion,happiness
merriness,NOUN,emotion,happiness
mirth,NOUN,emotion,happiness
mirthful,ADJ,emotion,happiness
mirthfully,ADV,emotion,happiness
mirthfulness,NOUN,emotion,happiness
overjoyed,ADJ,emotion,happiness
playful,ADJ,emotion,happiness
playfully,ADV,emotion,happiness
playfulness,NOUN,emotion,happiness
punchy,ADJ,emotion,happiness
punchily,ADV,emotion,happiness
punchiness,NOUN,emotion,happiness
radiance,NOUN,emotion,happiness
radiant,ADJ,emotion,happiness
radiantly,ADV,emotion,happiness
rapture,NOUN,emotion,happiness
rapturous,ADJ,emotion,happiness
rapturously,ADV,emotion,happiness
rapturousness,NOUN,emotion,happiness
sunny,ADJ,emotion,happiness
sunnily,ADV,emotion,happiness
sunniness,NOUN,emotion,happiness
sweet,ADJ,emotion,happiness
sweetly,ADV,emotion,happiness
sweetness,NOUN,emotion,happiness
thankful,ADJ,emotion,happiness
thankfulness,NOUN,emotion,happiness
upbeat,ADJ,emotion,happiness
agony,NOUN,emotion,sadness
agonized,ADJ,emotion,sadness
anguish,NOUN,emotion,sadness
anguished,ADJ,emotion,sadness
anguishedly,ADV,emotion,sadness
apologetic,ADJ,emotion,sadness
apologetically,ADV,emotion,sadness
apologeticness,NOUN,emotion,sadness
bereaved,ADJ,emotion,sadness
bereavedly,ADV,emotion,sadness
bereavedness,NOUN,emotion,sadness
blue,ADJ,emotion,sadness
broken,ADJ,emotion,sadness
brokenly,ADV,emotion,sadness
brokenness,NOUN,emotion,sadness
brokenhearted,ADJ,emotion,sadness
brokenheartedly,ADV,emotion,sadness
brokenheartedness,NOUN,emotion,sadness
cheerless,ADJ,emotion,sadness
cheerlessness,NOUN,emotion,sadness
cheerlessly,ADV,emotion,sadness
contrite,ADJ,emotion,sadness
contritely,ADV,emotion,sadness
contrition,NOUN,emotion,sadness
crestfallen,ADJ,emotion,sadness
crestfallenly,ADV,emotion,sadness
crestfallenness,NOUN,emotion,sadness
crushed,ADJ,emotion,sadness
dejected,ADJ,emotion,sadness
dejectedly,ADV,emotion,sadness
dejectedness,NOUN,emotion,sadness
demoralized,ADJ,emotion,sadness
demoralization,NOUN,emotion,sadness
desolate,ADJ,emotion,sadness
desolately,ADV,emotion,sadness
desolation,NOUN,emotion,sadness
despondency,NOUN,emotion,sadness
despondent,ADJ,emotion,sadness
despondently,ADV,emotion,sadness
disconsolate,ADJ,emotion,sadness
disconsolately,ADV,emotion,sadness
disconsolateness,NOUN,emotion,sadness
disheartened,ADJ,emotion,sadness
disheartenedly,ADV,emotion,sadness
discontent,NOUN,emotion,sadness
discontented,ADJ,emotion,sadness
discontentedly,ADV,emotion,sadness
dismal,ADJ,emotion,sadness
dismally,ADV,emotion,sadness
dismalness,NOUN,emotion,sadness
dissatisfacdtion,NOUN,emotion,sadness
dissatisfied,ADJ,emotion,sadness
dissatisfiedly,ADV,emotion,sadness
dispirited,ADJ,emotion,sadness
dispiritedly,ADV,emotion,sadness
dispiritedness,NOUN,emotion,sadness
distraught,ADJ,emotion,sadness
distress,NOUN,emotion,sadness
distressed,ADJ,emotion,sadness
distressedly,ADV,emotion,sadness
dolor,NOUN,emotion,sadness
dolorous,ADJ,emotion,sadness
dolorously,ADV,emotion,sadness
down,ADJ,emotion,sadness
downcast,ADJ,emotion,sadness
downhearted,ADJ,emotion,sadness
downheartedly,ADV,emotion,sadness
downheartedness,NOUN,emotion,sadness
forlorn,ADJ,emotion,sadness
forlornly,ADV,emotion,sadness
forlornness,NOUN,emotion,sadness
gloomy,ADJ,emotion,sadness
gloomily,ADV,emotion,sadness
gloominess,NOUN,emotion,sadness
glum,ADJ,emotion,sadness
glumly,ADV,emotion,sadness
glumness,NOUN,emotion,sadness
grave,ADJ,emotion,sadness
gravely,ADV,emotion,sadness
graveness,NOUN,emotion,sadness
griefstricken,ADJ,emotion,sadness
griefstrickenly,ADV,emotion,sadness
grief_stricken,ADJ,emotion,sadness
griefstrickenness,NOUN,emotion,sadness
grudging,ADJ,emotion,sadness
grudgingly,ADV,emotion,sadness
guilt,NOUN,emotion,sadness
guilty,ADJ,emotion,sadness
guiltily,ADV,emotion,sadness
halfhearted,ADJ,emotion,sadness
halfheartedly,ADV,emotion,sadness
halfheartedness,NOUN,emotion,sadness
heartbroken,ADJ,emotion,sadness
heartbrokenly,ADV,emotion,sadness
heartbrokenness,NOUN,emotion,sadness
heartsick,ADJ,emotion,sadness
heartsickness,NOUN,emotion,sadness
heartsore,ADJ,emotion,sadness
homesick,ADJ,emotion,sadness
homesickness,NOUN,emotion,sadness
hopeless,ADJ,emotion,sadness
hopelessly,ADV,emotion,sadness
hopelessness,NOUN,emotion,sadness
inconsolability,NOUN,emotion,sadness
inconsolable,ADJ,emotion,sadness
inconsolably,ADV,emotion,sadness
injured,ADJ,emotion,sadness
lonely,ADJ,emotion,sadness
loneliness,NOUN,emotion,sadness
lovelorn,ADJ,emotion,sadness
lovelornness,NOUN,emotion,sadness
lovesick,ADJ,emotion,sadness
lovesickness,NOUN,emotion,sadness
low,ADJ,emotion,sadness
melancholia,NOUN,emotion,sadness
melancholy,NOUN,emotion,sadness
melancholy,ADJ,emotion,sadness
melancholically,ADV,emotion,sadness
mirthless,ADJ,emotion,sadness
mirthlessly,ADV,emotion,sadness
mirthlessness,NOUN,emotion,sadness
miserable,ADJ,emotion,sadness
miserably,ADV,emotion,sadness
misery,NOUN,emotion,sadness
moping,ADJ,emotion,sadness
mopingly,ADV,emotion,sadness
mopish,ADJ,emotion,sadness
mopishly,ADV,emotion,sadness
mopishness,NOUN,emotion,sadness
mournful,ADJ,emotion,sadness
mournfully,ADV,emotion,sadness
mournfulness,NOUN,emotion,sadness
penitence,NOUN,emotion,sadness
penitent,ADJ,emotion,sadness
penitently,ADV,emotion,sadness
prostration,NOUN,emotion,sadness
prostrated,ADJ,emotion,sadness
prostratedly,ADV,emotion,sadness
regret,NOUN,emotion,sadness
regretful,ADJ,emotion,sadness
regretfully,ADV,emotion,sadness
regretfulness,NOUN,emotion,sadness
remorse,NOUN,emotion,sadness
remorseful,ADJ,emotion,sadness
remorsefully,ADV,emotion,sadness
remorsefulness,NOUN,emotion,sadness
repentance,NOUN,emotion,sadness
repentant,ADJ,emotion,sadness
repentantly,ADV,emotion,sadness
rue,NOUN,emotion,sadness
rueful,ADJ,emotion,sadness
ruefully,ADV,emotion,sadness
ruefulness,NOUN,emotion,sadness
sad,ADJ,emotion,sadness
sadly,ADV,emotion,sadness
sadness,NOUN,emotion,sadness
